Track,Danceability,Energy,Key,Loudness,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Duration_ms
Mala Mía,0.3553590981561507,0.21482053189066164,7.0,0.8104639803322611,0.0781,0.202,0.0,0.118,0.53,1.878549638280713,190929.0
La Trampa es Ley,-0.15210722115163333,0.3460086779397164,6.0,0.38988866902202496,0.136,0.243,0.0,0.204,0.632,-0.0924830258741294,141864.0
Neón,1.4850757851865735,-0.13657628788359358,0.0,0.19952528146193368,0.0935,0.0664,1.42e-05,0.0838,0.47,0.2502964466705126,196000.0
MAN$ION,1.4004980653019428,0.435029205615861,4.0,0.71625684314382,0.081,0.0897,0.0,0.058,0.674,0.1160169313461327,160409.0
KU',0.476184412277051,-0.188114488117151,2.0,0.5787360796618427,0.108,0.024,0.0,0.114,0.67,1.7348742746653243,230545.0
En la Oscuridad,1.1528061713540965,0.5427908970132993,9.0,0.8124130935154702,0.0542,0.111,2.53e-06,0.0722,0.398,-0.6978392803354859,173143.0
Flexin',1.321961611123357,-0.694125908592078,10.0,0.316038936191546,0.0684,0.191,0.0,0.103,0.85,-0.7646241588356053,179383.0
PSYCHO,-0.007116844206552182,0.21013524096033823,9.0,0.5847999873429377,0.356,0.0138,0.0,0.0248,0.741,1.3565054918673296,162493.0
Bamba (feat. Aitch & BIA),1.0621871857634206,0.7255172432959119,10.0,0.2889679197580859,0.33,0.119,0.0,0.113,0.828,0.5887159752240029,203560.0
Keisha & Becky - Remix,1.4609107223623932,-0.7737758544075758,6.0,-0.41791046135242416,0.477,0.247,0.0,0.121,0.643,0.6881835346500407,252907.0
Baby (feat. Ashanti),0.7903302289913935,0.8285936437630264,4.0,-0.09825589930612756,0.237,0.2,0.0,0.163,0.559,-0.5668381725083282,177733.0
My G (feat. Ed Sheeran),0.9957332629969251,-0.30056147044491266,0.0,0.0548577696415229,0.164,0.62,0.0,0.241,0.537,-0.6923977998504053,198057.0
UFO,1.5031995823047086,-0.2255968155597382,11.0,0.2809548988937817,0.163,0.105,0.0,0.281,0.614,-0.6940877006221693,204000.0
Rain,1.5031995823047086,1.0956552267914603,9.0,0.6103550268561241,0.202,0.0266,1.95e-06,0.109,0.83,0.9983141242841993,183066.0
Latest Trends (feat. Aitch) - Remix,0.19828618979897947,-0.6800700358011077,10.0,-0.8878633066372914,0.252,0.0809,0.0,0.369,0.807,0.7242798151349235,158000.0
War,0.8024127604034836,0.7395731160868821,2.0,0.4282212282918046,0.198,0.0563,0.0,0.114,0.853,0.7263752920919104,166871.0
Pop Boy (feat. Aitch),1.5817360364832942,0.7770554435294694,9.0,0.948851016340109,0.313,0.0209,0.0,0.198,0.715,-0.3614138346926772,151944.0
Tell Em,0.3070289725077903,0.3788057144519802,5.0,0.030169002654207314,0.226,0.103,0.0,0.398,0.473,1.2605867240619963,180380.0
GOSHA,1.3642504710656724,-0.8815375458050138,0.0,-0.5467684995756944,0.416,0.81,1.35e-05,0.325,0.488,-1.3732926188096195,120000.0
Demon (featuring $NOT),-1.1066272027067499,1.470478501217332,10.0,1.0478226524208392,0.0556,0.00787,0.262,0.362,0.694,2.0095169480924353,99804.0
Moon & Stars (feat. Maggie Lindemann),0.5547208664556367,-0.7784611453378992,9.0,-0.23447725399929867,0.0864,0.606,1.35e-05,0.306,0.0825,-1.219748234687128,187587.0
Like Me (feat. iann dior),1.69652008489815,-0.8159434727804862,7.0,-0.07140145100413503,0.0979,0.19,2.15e-06,0.094,0.646,-0.5618360662239065,167147.0
SIMPLE,1.2857140168870869,0.08831767677192975,8.0,-0.19376244528337455,0.28,0.464,1.73e-06,0.116,0.87,-0.6957100053630629,154800.0
Doja,0.7963714946974385,0.6599231702713844,11.0,0.4145774360093407,0.32,0.0725,0.000714,0.125,0.669,1.2350016263774868,171453.0
Mean,1.3461266739475373,0.3928615872429504,1.0,0.04272995427933276,0.3,0.169,0.0,0.0797,0.631,-0.6992925949992028,125853.0
KILL CUPID,0.8990730117002044,-0.26307914300232543,4.0,0.26947678792599444,0.0461,0.0136,0.0,0.111,0.202,-0.15639507306224953,249475.0
BERETTA (feat. Wifisfuneral),1.1225998428238713,-0.3380437978874999,6.0,-0.06988547408386114,0.319,0.164,0.0,0.0804,0.225,-0.8315442293974656,160731.0
Loca,1.2857140168870869,0.5474761879436227,8.0,0.9971457096574019,0.0486,0.342,0.0,0.108,0.462,-0.2551528741641468,246383.0
Nada,1.6723550220739698,-0.4364349074242908,6.0,-0.15196479591011225,0.121,0.343,0.000623,0.338,0.359,-0.7305557592768396,305114.0
Peli-Culeo,1.4971583165986635,0.36474984166101,4.0,0.6803065333201849,0.296,0.163,6.3e-05,0.0892,0.699,-1.3720082942230785,174898.0
Mucha Data,0.44597808374682574,-0.5348260169610822,8.0,0.07456546960508188,0.321,0.192,9.94e-05,0.0816,0.327,0.4857334221926953,154066.0
"Cazzu: Bzrp Music Sessions, Vol. 32",1.6240248964256094,-0.7972023090591925,7.0,-0.3198050977975649,0.0773,0.389,0.0899,0.0819,0.593,0.3526030393931142,146107.0
TURRA,0.6815874462825826,0.29915576863648236,6.0,0.6363432026322459,0.255,0.427,0.000143,0.0956,0.714,1.799360888115845,206400.0
Maléfica,1.3642504710656724,0.9691523716727284,8.0,0.8325539297419645,0.117,0.0932,0.0,0.111,0.724,-0.8660520031568898,183413.0
Matatan - Remix,1.5817360364832942,0.6833496249230013,0.0,0.2878850791007475,0.314,0.259,0.0,0.0737,0.637,-1.1685104432872386,231680.0
De Pari,1.0198983258211054,-0.31461734323588286,7.0,0.32881645594813896,0.0867,0.369,0.0,0.127,0.563,-0.9683247978640569,174251.0
Hennessy,1.2555076883568614,0.21482053189066164,4.0,0.36909812840112777,0.145,0.291,0.0,0.123,0.259,-0.696453561702639,184406.0
Carry Me,-0.6535322747533717,-0.6894406176617546,11.0,-0.04627954775388394,0.152,0.279,0.0108,0.0871,0.453,-0.8046410091109805,223073.0
Salomé,0.2164099869171146,-0.45986136207590783,0.0,0.28766851096927976,0.192,0.139,0.000215,0.12,0.189,0.4444660453462144,172467.0
N'y pense plus,-0.16418975256372342,-0.04287046927712552,2.0,0.05052640701216937,0.237,0.428,0.0,0.073,0.442,-0.8826468287356137,212013.0
D O D O,0.3432765667440606,0.04615005839901913,5.0,-0.08244642570898678,0.112,0.304,0.000405,0.154,0.582,-0.7365042099934495,179240.0
Anogo,-1.2093287197095157,0.4162880418945674,11.0,0.19584362322698304,0.304,0.294,8.6e-05,0.0964,0.419,-1.5252822942220878,190140.0
P A S C O M M E Ç A,0.8688666831699792,0.25698815026357175,1.0,0.12979034312934046,0.0692,0.226,4.19e-05,0.0951,0.711,-0.6280463784616258,178227.0
Le temps,-0.26689126956648923,-0.1927997790474744,6.0,0.331631841657219,0.173,0.108,0.000101,0.0759,0.633,2.7472600290137956,197241.0
Qui,0.3251527696259255,-0.9049640004566308,0.0,-0.193545877151907,0.0435,0.195,0.0,0.0644,0.434,-0.7994023167185116,226320.0
Comme toi,-0.9193479658193537,-0.03349988741647871,2.0,-0.17492101784568637,0.0803,0.276,0.0109,0.111,0.169,-0.48055183910205046,175440.0
No No No,-0.5870783519868762,0.46782624212812485,11.0,0.41306145908906683,0.12,0.119,0.00177,0.655,0.648,2.8215480669405486,155427.0
Buy Dirt,-0.21251987821208382,-0.36147025253911635,4.0,0.19281166938643562,0.05,0.639,0.0,0.0872,0.437,1.9378989533850701,167480.0
What My World Spins Around,0.3251527696259255,0.4209733328248908,2.0,0.2504187923568387,0.0461,0.105,0.0,0.153,0.671,0.14413688018828805,186791.0
Next Thing You Know,-0.38771658368738954,-0.1834291971868276,5.0,-0.14741686514929078,0.048,0.646,0.0,0.0974,0.414,-1.4222659431753448,175238.0
Slow Dance In A Parking Lot,-0.5931196176929212,0.941040626090788,7.0,0.6759751706908314,0.0335,0.301,0.0,0.172,0.523,-1.3046488494605593,193929.0
Take It From Me,-0.17627228397581354,1.1940463363282516,10.0,0.9683421481722003,0.0512,0.0267,0.0,0.352,0.674,-0.697061925980474,174255.0
Singles You Up,-0.7864401202863627,1.2690109912134262,7.0,0.8708864890117441,0.0481,0.0491,0.0,0.242,0.631,2.6813876969304293,182667.0
Part Of It,-1.0220494828221194,0.9504112079514347,8.0,0.5131159358271353,0.0462,0.061,0.0,0.343,0.487,1.8711140748849509,188267.0
No Time Soon,-0.8710178401709934,0.022723603747402118,4.0,-0.012061782981990494,0.0373,0.148,0.0,0.264,0.458,-0.9343915903670325,205507.0
Almost Maybes,-0.8770591058770385,1.06754348120952,11.0,0.7775456243491735,0.0946,0.156,0.0,0.0982,0.53,2.018034047982127,179187.0
Drink Had Me,0.470143146571006,0.02740889467772552,11.0,0.5131159358271353,0.0319,0.376,0.0,0.0848,0.796,-0.8663561852958073,156200.0
MALA,0.5970097263979519,0.8848171349269072,5.0,0.8637397406733106,0.0424,0.689,0.0,0.103,0.789,-0.6962169755945923,206550.0
BEBE,0.08350214138412354,1.2455845365618092,0.0,0.8784663736131127,0.109,0.172,0.0,0.125,0.285,-0.6267958518905206,217822.0
FEFE,1.8717167903734564,-1.1673402925547411,1.0,-0.32738498239893377,0.412,0.088,0.0,0.136,0.375,0.18151748525971104,179405.0
GOOBA,-0.061488235560957616,0.24293227747260152,1.0,0.41739282171842057,0.341,0.0264,0.0,0.251,0.393,1.9553725273651115,132303.0
BILLY,0.862825417463934,0.3506939688700398,4.0,0.8223752275629835,0.288,0.175,0.0,0.105,0.774,-1.0318988648978245,112667.0
KEKE,-0.1339834240334982,1.034746444697256,7.0,0.4147940041408083,0.299,0.0321,0.0,0.4,0.469,2.2772310283553137,151915.0
KIKA,0.7480413690490781,0.36943513259133337,1.0,0.9198308867234398,0.246,0.128,0.0,0.182,0.342,-0.8820046664423437,136032.0
GOTTI,0.6453398520463124,-0.24433797928103182,10.0,0.07803055970856478,0.176,0.0524,0.0,0.0658,0.365,1.3956097957259526,166852.0
Poles 1469,0.723876306224898,0.5849585153862099,4.0,0.8108971165951965,0.0512,0.235,0.0,0.119,0.217,-1.320297330607095,149576.0
GUMMO,0.23453378403524974,0.6505525884107376,2.0,0.5824177378967932,0.172,0.0553,0.0,0.129,0.635,1.2312162486487352,157643.0
We Paid (feat. 42 Dugg),1.8415104618432312,-0.44112019835461425,1.0,0.5525313357542533,0.293,0.135,0.0,0.0877,0.564,0.4911749026777749,181929.0
4 Da Gang (with Roddy Ricch),1.5031995823047086,-0.3520996706784696,7.0,-0.600477396179679,0.186,0.0124,0.0,0.103,0.691,-0.6810078686487148,156368.0
Grace (feat. 42 Dugg),1.183012499884321,-0.576993635333993,10.0,0.29286614612450407,0.394,0.38,0.0,0.109,0.177,0.0818471377410611,203438.0
U-Digg (feat. 42 Dugg & Veeze),1.2253013598266362,-0.24902327021135523,1.0,0.23352647810235955,0.147,0.00253,0.0,0.266,0.154,0.9087831813961342,235501.0
LEMONHEAD (feat. 42 Dugg),-0.007116844206552182,-0.23496739742038503,1.0,0.21728386824228346,0.212,0.155,0.0,0.535,0.487,0.5584667514094241,130980.0
LIKE ME (feat. 42 Dugg & Lil Baby),0.723876306224898,0.7114613705049417,2.0,0.2625466077190289,0.2,0.00119,0.0,0.0957,0.307,1.332407506861973,132987.0
Bestfriends,1.183012499884321,0.31789693235777594,2.0,-0.017692554400150152,0.211,0.0613,0.0,0.236,0.452,-0.8828496168282255,132794.0
Maybach (feat. Future),0.6876287119886277,-0.8909081276656606,5.0,-0.5666927676707207,0.109,0.0071,1.93e-05,0.173,0.121,1.0243385961693667,199093.0
Not A Rapper,1.5817360364832942,0.35537925980036317,8.0,0.9135504109108771,0.27,0.107,0.0,0.0971,0.559,-0.017857007793024276,107771.0
Everybody Shooters Too,-0.10377709550327295,-0.8768522548746904,1.0,-0.3161234395626141,0.266,0.00867,0.0,0.113,0.405,2.275473531552678,112560.0
El Gavilán,0.6211747892221322,0.22419111375130843,11.0,0.6935171893397134,0.0705,0.144,0.0035,0.302,0.729,0.7945796872403119,175296.0
Malas Rachas,0.476184412277051,0.7629995707384992,3.0,0.7428947233143448,0.0392,0.246,0.0,0.124,0.79,-0.04435465189428599,260285.0
Malas Rachas (En Vivo),0.041213281441808206,0.6083849700378269,3.0,0.5780863752674397,0.0378,0.319,1.62e-06,0.0662,0.741,-0.02417723667942214,256755.0
Con Muchas Ganas (En Vivo),0.9715682001727449,-0.4364349074242908,10.0,0.9185314779346336,0.0651,0.496,0.0,0.224,0.79,-0.014173024110578112,271189.0
Ciudad Guzmán,0.44597808374682574,0.3741204235216568,7.0,0.6868035772642154,0.0312,0.629,1.23e-05,0.0669,0.91,-0.35458663557475006,198211.0
La Llamada De Mi Ex (En Vivo),-1.3422365652425066,-0.5910495081249632,10.0,0.8429492000524133,0.0814,0.332,0.0,0.112,0.507,-2.2203384816486857,218283.0
Culon y Medio,0.9836507315848351,0.9222994623694943,0.0,0.7567550837282762,0.029,0.323,0.0,0.128,0.947,0.031082518557265973,159792.0
Prendiendo un Cigarro (En Vivo),0.34931783245010567,0.6271261337591205,6.0,0.3273004790278653,0.0326,0.713,0.0,0.0987,0.616,-0.6153383246579597,168341.0
Lucid Dreams,-0.6656148061654618,-0.32867321602685307,6.0,0.08344476299525669,0.2,0.349,0.0,0.34,0.218,-1.240534014179827,239836.0
All Girls Are The Same,0.3009877068017453,-0.5020289804488185,0.0,0.08431103552112751,0.307,0.0769,0.000335,0.0856,0.203,1.3986178190996927,165820.0
Robbery,0.011006952911582962,0.26167344119389513,2.0,0.5399703841291278,0.0504,0.328,0.0,0.153,0.566,-1.375861267982701,240051.0
In My Head,0.07141960997203345,-0.4130084527726738,5.0,0.4290875008176752,0.0467,0.269,0.0,0.16,0.35,1.3317653445687023,192000.0
Face 2 Face,0.5426383350435465,0.3928615872429504,9.0,0.6677455816950595,0.0308,0.0948,0.0,0.101,0.437,1.1961001106114764,124558.0
Wishing Well,0.17412112697479926,-0.10846454230165316,9.0,0.32166970760970565,0.128,0.00336,0.0,0.267,0.0804,0.9924670676138954,194621.0
Lean Wit Me,0.26474011256547497,0.06957651305063614,1.0,0.45485910846232935,0.156,0.0414,0.0,0.0896,0.237,1.4643887571367538,175755.0
Let Me Know (I Wonder Why Freestyle),0.08350214138412354,-0.4645466530062312,7.0,-0.06057304443075084,0.0832,0.172,0.0,0.418,0.383,0.14940937059619244,215381.0
Come & Go (with Marshmello),0.023089484323673058,0.8332789346933497,0.0,0.5271928643725347,0.0657,0.0172,0.0,0.158,0.535,0.8241191527307501,205485.0
KNIGHT CRAWLER (feat. Juice WRLD),0.34931783245010567,0.6224408428287971,0.0,0.8827977362424665,0.24,0.0537,0.0,0.309,0.424,0.32063011679133646,177231.0
Martin & Gina,1.2736314854749966,-0.4786025257972014,1.0,-0.042814457650401046,0.253,0.345,0.0,0.165,0.116,-0.9018441015028545,132833.0
RAPSTAR,1.0138570601150603,-0.46923194393655465,6.0,0.16314183537536328,0.242,0.41,0.0,0.129,0.437,-1.3373315303864781,165926.0
Better Days (NEIKED x Mae Muller x Polo G),0.5788859292798169,0.1632823316571042,0.0,0.5497159500451735,0.0337,0.0018,2.54e-06,0.0921,0.699,-0.35668211253173754,160657.0
My All,-0.7743575888742726,-0.10846454230165316,1.0,0.21208623308705912,0.414,0.0393,0.0,0.128,0.373,1.1997164982630517,197692.0
Pop Out (feat. Lil Tjay),0.9111555431122945,0.013353021886755313,1.0,0.1074838255881694,0.467,0.15,0.0,0.0698,0.261,1.605563067609931,166560.0
21,0.97760946587879,-0.7362935269649886,7.0,-0.6563519740983409,0.541,0.149,0.0,0.101,0.533,1.8730743597801969,163798.0
Chosen 1,0.8990730117002044,-0.2818203067236191,8.0,-0.9160171637280901,0.339,0.138,0.0,0.08,0.364,1.5396569375111293,127200.0
Hate The Other Side (with Marshmello & The Kid Laroi),0.48222567798309607,0.06489122212031274,6.0,0.2820377395511201,0.104,0.291,0.0,0.112,0.647,-1.0343661200246,160212.0
Through Da Storm,0.5365970693375015,-0.6847553267314311,1.0,-0.4800655150836487,0.246,0.128,0.0,0.0942,0.621,-1.5633726576176519,195587.0
Headshot (feat. Polo G & Fivio Foreign),1.1286411085299162,0.013353021886755313,1.0,0.07564831026242026,0.279,0.0802,0.0,0.15,0.395,-0.08812308188297771,144349.0
El Gavilán,0.6211747892221322,0.22419111375130843,11.0,0.6935171893397134,0.0705,0.144,0.0035,0.302,0.729,0.7945796872403119,175296.0
Puro Campeón,1.3884155338898525,-0.44112019835461425,10.0,-0.11623105421794472,0.122,0.361,3.73e-06,0.132,0.789,-0.6324063224527775,196437.0
Siempre Pendientes,0.9232380745243846,0.5240497332920057,0.0,0.11463057392660274,0.0352,0.331,0.0057,0.126,0.714,0.5178415368562139,186828.0
Solita (En Vivo),0.3372353010380156,0.09768825863257656,1.0,0.6406745652615994,0.0596,0.498,0.0,0.0562,0.812,-0.1481145592806055,215984.0
Malas Rachas,0.476184412277051,0.7629995707384992,3.0,0.7428947233143448,0.0392,0.246,0.0,0.124,0.79,-0.04435465189428599,260285.0
Me Metí En El Ruedo,1.110517311411781,-0.10377925137132975,9.0,0.16682349361031393,0.137,0.615,0.0,0.0915,0.633,-0.6953044291778395,174864.0
Mi Momento,0.5547208664556367,0.9457259170211114,5.0,0.6664461729062533,0.0383,0.411,2.94e-05,0.0867,0.909,1.4661800519548236,162624.0
STAY (with Justin Bieber),-0.1823135496818586,0.5990143881771801,1.0,0.4615727205378274,0.0483,0.0383,0.0,0.103,0.478,1.6669402636404054,141806.0
Love Again,0.24661631544733983,-1.1158020923211838,11.0,0.20017498585633675,0.0275,0.716,0.0,0.111,0.468,-0.4598674536556569,145850.0
Thousand Miles,-1.4811856764815425,0.09768825863257656,7.0,0.6404579971301316,0.0768,0.0858,0.0,0.0884,0.203,-1.3533517897028025,164782.0
I Can't Go Back To The Way It Was (Intro),-1.100585937000705,-0.9658727825508351,10.0,-0.3070275780409715,0.121,0.868,0.00145,0.115,0.15,0.8828939015727068,96000.0
WITHOUT YOU (with Miley Cyrus),0.2043274555050245,-0.7831464362682226,0.0,0.2941655549133102,0.0292,0.173,0.0,0.0956,0.467,-0.9479445945565809,161385.0
Hate The Other Side (with Marshmello & The Kid Laroi),0.48222567798309607,0.06489122212031274,6.0,0.2820377395511201,0.104,0.291,0.0,0.112,0.647,-1.0343661200246,160212.0
WITHOUT YOU,0.24661631544733983,-1.0455227283663329,0.0,0.05594061029886128,0.0299,0.213,0.0,0.134,0.467,-0.9329044776878801,161385.0
Reminds Me Of You,-0.04940570414886752,-0.02412930555583191,4.0,0.1408353178341922,0.12,0.0663,0.0,0.169,0.33,0.9931430279226003,158033.0
Diva (feat. Lil Tecca),0.391606692392421,0.31321164142745256,6.0,0.31928745816356113,0.0606,0.00728,0.0,0.0946,0.457,0.821111129357009,172005.0
GO (feat. Juice WRLD),-0.810605183110543,0.48656740584941843,6.0,0.5722390357178123,0.0944,0.157,0.0,0.612,0.522,-1.5827051224466337,181688.0
STAR WALKIN' (League of Legends Worlds Anthem),0.09558467279621363,0.36943513259133337,2.0,0.5726721719807476,0.0455,0.148,0.0,0.0892,0.308,0.718703142588102,210576.0
THATS WHAT I WANT,0.6997112434007178,0.9832082444636986,1.0,0.6725100805873485,0.22,0.00614,0.0,0.0486,0.546,-1.1027057072347426,143901.0
INDUSTRY BABY (feat. Jack Harlow),0.723876306224898,0.25698815026357175,10.0,0.047711021303089546,0.0672,0.0221,0.0,0.0476,0.892,0.9963538393889522,212353.0
MONTERO (Call Me By Your Name),-0.17023101826976847,-0.6238465446372269,8.0,0.19281166938643562,0.22,0.293,0.0,0.405,0.71,1.9661540942889675,137704.0
Old Town Road - Remix,1.551529707953069,-0.08035279671971274,6.0,0.4451135425462837,0.102,0.0533,0.0,0.113,0.639,0.5216269145849655,157067.0
Old Town Road,1.7267264134283753,-0.49734368951849506,1.0,0.3255679339761238,0.127,0.0578,2.23e-06,0.101,0.507,0.520173599921248,113000.0
HOLIDAY,1.1407236399420062,-0.5863642171946397,5.0,0.149714611224367,0.164,0.12,0.0,0.0832,0.837,1.0592181480985794,154998.0
Panini,0.49430820939518616,-0.1974850699777978,5.0,0.31820461750622275,0.0752,0.342,0.0,0.123,0.475,1.123468175441053,114893.0
SCOOP (feat. Doja Cat),1.328002876829402,-0.5113995623094653,6.0,-0.1084346014851083,0.149,0.0427,1.54e-06,0.12,0.582,1.4657406777541648,174164.0
Rodeo,0.5124320065133213,0.2007646590996914,9.0,0.4334188634470289,0.0324,0.139,6.98e-05,0.465,0.657,0.658170896943509,158707.0
LA NENA DE ARGENTINA,-0.5447894920445608,-0.26307914300232543,5.0,0.6339609531861014,0.188,0.0984,0.000201,0.101,0.887,1.664810988667983,151988.0
Miénteme,1.3823742681838076,-0.44580548928493763,2.0,0.6699112630097362,0.0674,0.161,5.01e-06,0.286,0.916,-0.9667700891540336,165275.0
Éxtasis,1.2555076883568614,0.5193644423616822,7.0,0.8888616439235615,0.149,0.276,0.0,0.339,0.576,-0.7630694501255821,191607.0
AUTOMÁTICO,0.3553590981561507,0.8051671891114098,10.0,0.814578774830147,0.224,0.0911,2.23e-06,0.205,0.868,1.876589353385467,175317.0
Entre Nosotros (Remix) [con Nicki Nicole],0.476184412277051,-0.9283904551082478,5.0,0.3966022810975232,0.0433,0.401,0.0,0.373,0.605,1.6729563103878857,260000.0
Los Tragos,-0.38771658368738954,0.29915576863648236,7.0,0.5611940610129605,0.0638,0.115,1.11e-06,0.161,0.681,-0.9026552538733014,171001.0
Berlin,1.0561459200573757,0.6083849700378269,1.0,0.7316331804780253,0.0422,0.18,1.53e-06,0.164,0.846,0.013541348546353837,246062.0
Amigos (con Maria Becerra),0.603050992103997,0.8332789346933497,11.0,0.900123186759881,0.045,0.28,0.0,0.0531,0.944,1.2300671161239358,233756.0
Qué Más Pues?,1.7025613506041952,0.8473348074843199,8.0,0.7890237353169607,0.095,0.0272,0.000311,0.242,0.732,-0.6284181566314142,217360.0
Marte,0.5003494751012312,-0.15063216067456378,5.0,0.5113833907753941,0.0556,0.067,0.0,0.126,0.642,-1.0335211696387177,218801.0
Felina,-0.21856114391812886,0.12111471328419357,5.0,0.7320663167409606,0.351,0.385,0.0,0.0966,0.533,1.6436534310054955,225882.0
Casei Com a Putaria,-0.21856114391812886,-0.1693733243958574,10.0,0.1315228881810819,0.436,0.117,0.0,0.0504,0.617,1.3528553062003188,157500.0
Sereia,0.1801623926808443,0.11642942235387017,9.0,0.5490662456507703,0.147,0.276,0.0,0.105,0.505,-0.2054697914742806,294419.0
Namora Aí,-0.3937578493934346,0.10705884049322337,11.0,1.4662322824163985,0.0942,0.148,0.0,0.294,0.754,-1.1482316340260688,148615.0
Revoada do Tubarão 3,1.0501046543513306,0.3225822232880994,4.0,0.7740805342456907,0.0606,0.252,1.88e-06,0.248,0.571,-0.8647000825394787,669158.0
Set Wesley Alemão,0.40973048951055546,-0.47391723486687803,8.0,-0.19960978483300215,0.357,0.314,0.0,0.0847,0.569,-0.01697825939170656,576702.0
